,E_sto,P_sto,P_load_sp,P_shed,P_load,P_sun,P_curt,P_pv,P_grid,c_grid
328.5,5.33400993,-0.000526054591,1.008,0,1.008,0.292307692,0,0.292307692,0.715166253,0.2
329,5.3337469,-0.170640199,1.066,0,1.066,0.192307692,0,0.192307692,0.703052109,0.2
329.5,5.2484268,-0.349062035,1.158,0,1.158,0.238461538,0,0.238461538,0.570476427,0.2
330,5.07389578,-0.570724566,1.134,0,1.134,0.238461538,0,0.238461538,0.324813896,0.2
330.5,4.7885335,-0.839032258,1.188,0,1.188,0.146153846,0,0.146153846,0.202813896,0.2
331,4.36901737,-0.893846154,1.04,0,1.04,0.146153846,0,0.146153846,0,0.2
331.5,3.92209429,-1.10931514,1.116,0,1.116,0,0,0,0.00668486352,0.2
332,3.36743672,-1.006,1.006,0,1.006,0,0,0,0,0.2
332.5,2.86443672,-1.01934988,1.118,0,1.118,0,0,0,0.0986501241,0.2
333,2.35476179,-0.957349876,1.032,0,1.032,0.0461538462,0,0.0461538462,0.0284962779,0.2
333.5,1.87608685,-0.952704715,1.072,0,1.072,0,0,0,0.119295285,0.2
334,1.39973449,-0.824,0.824,0,0.824,0,0,0,0,0.2
334.5,0.987734491,-0.755866005,0.77,0,0.77,0,0,0,0.014133995,0.2
335,0.609801489,-0.649156328,0.746,0,0.746,0,0,0,0.0968436725,0.2
335.5,0.285223325,-0.48,0.48,0,0.48,0,0,0,0,0.2
336,0.0452233251,2.572,0.428,0,0.428,0,0,0,3,0.1
336.5,1.33122333,2.29,0.71,0,0.71,0,0,0,3,0.1
337,2.47622333,1.41608437,0.402,0,0.402,0,0,0,1.81808437,0.1
337.5,3.18426551,-0.419612903,0.44,0,0.44,0,0,0,0.0203870968,0.1
338,2.97445906,-0.0921935484,0.378,0,0.378,0,0,0,0.285806452,0.1
338.5,2.92836228,0.0218808933,0.43,0,0.43,0,0,0,0.451880893,0.1
339,2.93930273,-0.0156873449,0.284,0,0.284,0,0,0,0.268312655,0.1
339.5,2.93145906,0.00652109181,0.49,0,0.49,0,0,0,0.496521092,0.1
340,2.9347196,0.0306401985,0.352,0,0.352,0,0,0,0.382640199,0.1
340.5,2.9500397,-0.0743225806,0.434,0,0.434,0,0,0,0.359677419,0.1
341,2.91287841,0.0316228288,0.282,0,0.282,0,0,0,0.313622829,0.1
341.5,2.92868983,-0.0956228288,0.42,0,0.42,0,0,0,0.324377171,0.1
342,2.88087841,-0.812,0.812,0,0.812,0,0,0,0,0.2
342.5,2.47487841,-0.432,0.532,0,0.532,0.1,0,0.1,0,0.2
343,2.25887841,-0.311692308,0.504,0,0.504,0.192307692,0,0.192307692,0,0.2
343.5,2.10303226,-0.189692308,0.482,0,0.482,0.292307692,0,0.292307692,0,0.2
344,2.0081861,0.0206153846,0.364,0,0.364,0.384615385,0,0.384615385,0,0.2
344.5,2.0184938,0.469230769,0.3,0,0.3,0.769230769,0,0.769230769,0,0.2
345,2.25310918,0.443384615,0.472,0,0.472,0.915384615,0,0.915384615,0,0.2
345.5,2.47480149,0.713692308,0.394,0,0.394,1.10769231,0,1.10769231,0,0.2
346,2.83164764,0.623846154,0.63,0,0.63,1.25384615,0,1.25384615,0,0.2
346.5,3.14357072,0.906153846,0.54,0,0.54,1.44615385,0,1.44615385,0,0.2
347,3.59664764,1.44938462,0.666,0,0.666,2.11538462,0,2.11538462,0,0.2
347.5,4.32133995,1.43938462,0.676,0,0.676,2.11538462,0,2.11538462,0,0.2
348,5.04103226,1.78769231,0.52,0,0.52,2.30769231,0,2.30769231,0,0.2
348.5,5.93487841,1.19738462,2.218,0,2.218,3.41538462,0,3.41538462,0,0.2
349,6.53357072,0.877230769,1.192,0,1.192,2.06923077,0,2.06923077,0,0.2
349.5,6.9721861,1.41753846,0.744,0,0.744,2.16153846,0,2.16153846,0,0.2
350,7.68095533,-0.333692308,1.726,0,1.726,1.39230769,0,1.39230769,0,0.2
350.5,7.51410918,-0.357692308,1.85,0,1.85,1.49230769,0,1.49230769,0,0.2
351,7.33526303,1.32947395,1.586,0,1.586,3.07692308,0.161449132,2.91547395,0,0.2
351.5,8,0,1.524,0,1.524,2.83846154,1.31446154,1.524,0,0.2
352,8,0,0.908,0,0.908,2.6,1.692,0.908,0,0.2
352.5,8,0,0.846,0,0.846,1.63846154,0.792461538,0.846,0,0.2
353,8,0,0.82,0,0.82,1.77692308,0.956923077,0.82,0,0.2
353.5,8,0,0.88,0,0.88,1.44615385,0.566153846,0.88,0,0.2
354,8,-0.287076923,0.964,0,0.964,0.676923077,0,0.676923077,0,0.2
354.5,7.85646154,-0.631384615,1.016,0,1.016,0.384615385,0,0.384615385,0,0.2
355,7.54076923,-0.767846154,0.814,0,0.814,0.0461538462,0,0.0461538462,0,0.2
355.5,7.15684615,-0.849846154,0.896,0,0.896,0.0461538462,0,0.0461538462,0,0.2
356,6.73192308,-0.874,0.874,0,0.874,0,0,0,0,0.2
356.5,6.29492308,-0.844,0.844,0,0.844,0,0,0,0,0.2
357,5.87292308,-1.292,1.292,0,1.292,0,0,0,0,0.2
357.5,5.22692308,-1.466,1.466,0,1.466,0,0,0,0,0.2
358,4.49392308,-1.2,1.2,0,1.2,0,0,0,0,0.2
358.5,3.89392308,-0.674,0.674,0,0.674,0,0,0,0,0.2
359,3.55692308,-0.428,0.428,0,0.428,0,0,0,0,0.2
359.5,3.34292308,-0.408,0.408,0,0.408,0,0,0,0,0.2
360,3.13892308,0.955975186,0.586,0,0.586,0,0,0,1.54197519,0.1
360.5,3.61691067,-0.404,0.404,0,0.404,0,0,0,0,0.1
361,3.41491067,-0.461290323,0.574,0,0.574,0,0,0,0.112709677,0.1
361.5,3.18426551,-0.419612903,0.424,0,0.424,0,0,0,0.00438709677,0.1
362,2.97445906,-0.0921935484,0.622,0,0.622,0,0,0,0.529806452,0.1
362.5,2.92836228,0.0218808933,0.384,0,0.384,0,0,0,0.405880893,0.1
363,2.93930273,-0.0156873449,0.524,0,0.524,0,0,0,0.508312655,0.1
363.5,2.93145906,0.00652109181,0.322,0,0.322,0,0,0,0.328521092,0.1
364,2.9347196,0.0306401985,0.342,0,0.342,0,0,0,0.372640199,0.1
364.5,2.9500397,-0.0743225806,0.416,0,0.416,0,0,0,0.341677419,0.1
365,2.91287841,0.0316228288,0.322,0,0.322,0,0,0,0.353622829,0.1
365.5,2.92868983,-0.0956228288,0.342,0,0.342,0,0,0,0.246377171,0.1
366,2.88087841,-0.707846154,0.754,0,0.754,0.0461538462,0,0.0461538462,0,0.2
366.5,2.52695533,-0.681846154,0.728,0,0.728,0.0461538462,0,0.0461538462,0,0.2
367,2.18603226,-0.301692308,0.494,0,0.494,0.192307692,0,0.192307692,0,0.2
367.5,2.0351861,-0.825384615,1.21,0,1.21,0.384615385,0,0.384615385,0,0.2
368,1.6224938,-0.0252307692,0.556,0,0.556,0.530769231,0,0.530769231,0,0.2
368.5,1.60987841,0.282923077,0.394,0,0.394,0.676923077,0,0.676923077,0,0.2
369,1.75133995,0.823846154,0.33,0,0.33,1.15384615,0,1.15384615,0,0.2
369.5,2.16326303,0.617692308,0.39,0,0.39,1.00769231,0,1.00769231,0,0.2
370,2.47210918,0.527384615,0.388,0,0.388,0.915384615,0,0.915384615,0,0.2
370.5,2.73580149,0.329538462,0.632,0,0.632,0.961538462,0,0.961538462,0,0.2
371,2.90057072,1.20461538,0.48,0,0.48,1.68461538,0,1.68461538,0,0.2
371.5,3.50287841,0.460923077,1.316,0,1.316,1.77692308,0,1.77692308,0,0.2
372,3.73333995,1.50630769,1.286,0,1.286,2.79230769,0,2.79230769,0,0.2
372.5,4.4864938,1.34769231,0.96,0,0.96,2.30769231,0,2.30769231,0,0.2
373,5.16033995,1.25938462,0.856,0,0.856,2.11538462,0,2.11538462,0,0.2
373.5,5.79003226,1.33353846,0.828,0,0.828,2.16153846,0,2.16153846,0,0.2
374,6.45680149,1.41169231,0.896,0,0.896,2.30769231,0,2.30769231,0,0.2
374.5,7.16264764,1.67470471,0.78,0,0.78,2.93076923,0.476064516,2.45470471,0,0.2
375,8,0,0.752,0,0.752,3.12307692,2.37107692,0.752,0,0.2
375.5,8,0,0.676,0,0.676,2.69230769,2.01630769,0.676,0,0.2
376,8,0,0.996,0,0.996,2.06923077,1.07323077,0.996,0,0.2
376.5,8,0,0.7,0,0.7,1.49230769,0.792307692,0.7,0,0.2
377,8,0,1.018,0,1.018,1.2,0.182,1.018,0,0.2
377.5,8,-0.371230769,0.902,0,0.902,0.530769231,0,0.530769231,0,0.2
378,7.81438462,-0.957538462,1.296,0,1.296,0.338461538,0,0.338461538,0,0.2
378.5,7.33561538,-1.15769231,1.35,0,1.35,0.192307692,0,0.192307692,0,0.2
379,6.75676923,-1.26,1.36,0,1.36,0.1,0,0.1,0,0.2
379.5,6.12676923,-1.372,1.372,0,1.372,0,0,0,0,0.2
380,5.44076923,-0.936,0.936,0,0.936,0,0,0,0,0.2
380.5,4.97276923,-0.95,0.95,0,0.95,0,0,0,0,0.2
381,4.49776923,-1.06,1.06,0,1.06,0,0,0,0,0.2
381.5,3.96776923,-0.954,0.954,0,0.954,0,0,0,0,0.2
382,3.49076923,-0.936,0.936,0,0.936,0,0,0,0,0.2
382.5,3.02276923,-0.82,0.82,0,0.82,0,0,0,0,0.2
383,2.61276923,-0.552,0.552,0,0.552,0,0,0,0,0.2
383.5,2.33676923,-0.443846154,0.49,0,0.49,0.0461538462,0,0.0461538462,0,0.2
384,2.11484615,2.462,0.538,0,0.538,0,0,0,3,0.1
384.5,3.34584615,0.0930967742,0.62,0,0.62,0,0,0,0.713096774,0.1
385,3.39239454,-0.416258065,0.51,0,0.51,0,0,0,0.0937419355,0.1
385.5,3.18426551,-0.419612903,0.49,0,0.49,0,0,0,0.0703870968,0.1
386,2.97445906,-0.0921935484,0.612,0,0.612,0,0,0,0.519806452,0.1
386.5,2.92836228,0.0218808933,0.398,0,0.398,0,0,0,0.419880893,0.1
387,2.93930273,-0.0156873449,0.366,0,0.366,0,0,0,0.350312655,0.1
387.5,2.93145906,0.00652109181,0.352,0,0.352,0,0,0,0.358521092,0.1
388,2.9347196,0.0306401985,0.334,0,0.334,0,0,0,0.364640199,0.1
388.5,2.9500397,-0.0743225806,0.43,0,0.43,0,0,0,0.355677419,0.1
389,2.91287841,0.0316228288,0.342,0,0.342,0,0,0,0.373622829,0.1
389.5,2.92868983,-0.0956228288,0.54,0,0.54,0,0,0,0.444377171,0.1
390,2.88087841,-0.716,0.816,0,0.816,0.1,0,0.1,0,0.2
390.5,2.52287841,-0.277538462,0.516,0,0.516,0.238461538,0,0.238461538,0,0.2
391,2.38410918,-0.123538462,0.462,0,0.462,0.338461538,0,0.338461538,0,0.2
391.5,2.32233995,0.0784615385,0.26,0,0.26,0.338461538,0,0.338461538,0,0.2
392,2.36157072,0.162923077,0.414,0,0.414,0.576923077,0,0.576923077,0,0.2
392.5,2.44303226,0.405384615,0.41,0,0.41,0.815384615,0,0.815384615,0,0.2
393,2.64572457,1.05430769,0.338,0,0.338,1.39230769,0,1.39230769,0,0.2
393.5,3.17287841,1.75938462,0.456,0,0.456,2.21538462,0,2.21538462,0,0.2
394,4.05257072,1.82938462,0.386,0,0.386,2.21538462,0,2.21538462,0,0.2
394.5,4.96726303,1.44323077,0.526,0,0.526,1.96923077,0,1.96923077,0,0.2
395,5.68887841,2.26046154,0.478,0,0.478,2.73846154,0,2.73846154,0,0.2
395.5,6.81910918,2.36178164,0.378,0,0.378,3.17692308,0.437141439,2.73978164,0,0.2
396,8,0,0.394,0,0.394,2.73846154,2.34446154,0.394,0,0.2
396.5,8,0,0.968,0,0.968,3.07692308,2.10892308,0.968,0,0.2
397,8,0,0.83,0,0.83,2.64615385,1.81615385,0.83,0,0.2
397.5,8,0,0.836,0,0.836,3.03076923,2.19476923,0.836,0,0.2
398,8,0,0.964,0,0.964,2.6,1.636,0.964,0,0.2
398.5,8,0,0.892,0,0.892,3.03076923,2.13876923,0.892,0,0.2
399,8,0,0.776,0,0.776,2.98461538,2.20861538,0.776,0,0.2
399.5,8,0,0.786,0,0.786,2.79230769,2.00630769,0.786,0,0.2
400,8,0,1.076,0,1.076,2.21538462,1.13938462,1.076,0,0.2
400.5,8,0,1.612,0,1.612,2.26153846,0.649538462,1.612,0,0.2
401,8,0,1.192,0,1.192,1.96923077,0.777230769,1.192,0,0.2
401.5,8,0,1.242,0,1.242,1.58461538,0.342615385,1.242,0,0.2
402,8,-0.146153846,1.3,0,1.3,1.15384615,0,1.15384615,0,0.2
402.5,7.92692308,0.146153846,0.414,0,0.414,0.723076923,0.162923077,0.560153846,0,0.2
403,8,-0.251692308,0.544,0,0.544,0.292307692,0,0.292307692,0,0.2
403.5,7.87415385,-0.501846154,0.548,0,0.548,0.0461538462,0,0.0461538462,0,0.2
404,7.62323077,-0.488,0.488,0,0.488,0,0,0,0,0.2
404.5,7.37923077,-0.432,0.432,0,0.432,0,0,0,0,0.2
405,7.16323077,-0.664,0.664,0,0.664,0,0,0,0,0.2
405.5,6.83123077,-0.726,0.726,0,0.726,0,0,0,0,0.2
406,6.46823077,-0.384,0.384,0,0.384,0,0,0,0,0.2
406.5,6.27623077,-0.346,0.346,0,0.346,0,0,0,0,0.2
407,6.10323077,-0.866,0.866,0,0.866,0,0,0,0,0.2
407.5,5.67023077,-0.472,0.472,0,0.472,0,0,0,0,0.2
408,5.43423077,-0.672,0.672,0,0.672,0,0,0,0,0.1
408.5,5.09823077,-0.56,0.56,0,0.56,0,0,0,0,0.1
409,4.81823077,-0.664,0.664,0,0.664,0,0,0,0,0.1
409.5,4.48623077,-0.674,0.674,0,0.674,0,0,0,0,0.1
410,4.14923077,-0.424,0.424,0,0.424,0,0,0,0,0.1
410.5,3.93723077,-0.442,0.442,0,0.442,0,0,0,0,0.1
411,3.71623077,-0.298,0.298,0,0.298,0,0,0,0,0.1
411.5,3.56723077,-0.464,0.464,0,0.464,0,0,0,0,0.1
412,3.33523077,-0.36,0.36,0,0.36,0,0,0,0,0.1
412.5,3.15523077,-0.41,0.41,0,0.41,0,0,0,0,0.1
413,2.95023077,-0.0430818859,0.382,0,0.382,0,0,0,0.338918114,0.1
413.5,2.92868983,-0.0956228288,0.692,0,0.692,0,0,0,0.596377171,0.1
414,2.88087841,-0.631846154,0.778,0,0.778,0.146153846,0,0.146153846,0,0.2
414.5,2.56495533,-0.193846154,0.34,0,0.34,0.146153846,0,0.146153846,0,0.2
415,2.46803226,-0.303846154,0.45,0,0.45,0.146153846,0,0.146153846,0,0.2
415.5,2.31610918,-0.187538462,0.426,0,0.426,0.238461538,0,0.238461538,0,0.2
416,2.22233995,0.353384615,0.462,0,0.462,0.815384615,0,0.815384615,0,0.2
416.5,2.39903226,0.329230769,0.44,0,0.44,0.769230769,0,0.769230769,0,0.2
417,2.56364764,0.170769231,0.36,0,0.36,0.530769231,0,0.530769231,0,0.2
417.5,2.64903226,-0.179692308,0.472,0,0.472,0.292307692,0,0.292307692,0,0.2
418,2.5591861,0.254769231,0.276,0,0.276,0.530769231,0,0.530769231,0,0.2
418.5,2.68657072,0.151076923,0.472,0,0.472,0.623076923,0,0.623076923,0,0.2
419,2.76210918,0.213230769,0.556,0,0.556,0.769230769,0,0.769230769,0,0.2
419.5,2.86872457,0.0389230769,0.538,0,0.538,0.576923077,0,0.576923077,0,0.2
420,2.8881861,0.733538462,0.228,0,0.228,0.961538462,0,0.961538462,0,0.2
420.5,3.25495533,0.725846154,0.428,0,0.428,1.15384615,0,1.15384615,0,0.2
421,3.61787841,-0.372153846,1.626,0,1.626,1.25384615,0,1.25384615,0,0.2
421.5,3.43180149,0.181270471,1.538,0,1.538,1.34615385,0,1.34615385,0.373116625,0.2
422,3.52243672,1.04334491,0.868,0,0.868,1.77692308,0,1.77692308,0.134421836,0.2
422.5,4.04410918,2.24507692,0.878,0,0.878,3.12307692,0,3.12307692,0,0.2
423,5.16664764,0.992769231,0.738,0,0.738,1.73076923,0,1.73076923,0,0.2
423.5,5.66303226,1.20138462,0.914,0,0.914,2.11538462,0,2.11538462,0,0.2
424,6.26372457,1.17153846,0.99,0,0.99,2.16153846,0,2.16153846,0,0.2
424.5,6.8494938,0.536153846,0.81,0,0.81,1.34615385,0,1.34615385,0,0.2
425,7.11757072,-0.148769231,0.918,0,0.918,0.769230769,0,0.769230769,0,0.2
425.5,7.0431861,-0.331076923,1.008,0,1.008,0.676923077,0,0.676923077,0,0.2
426,6.87764764,-0.551230769,1.082,0,1.082,0.530769231,0,0.530769231,0,0.2
426.5,6.60203226,-0.661538462,1,0,1,0.338461538,0,0.338461538,0,0.2
427,6.27126303,-1.15784615,1.304,0,1.304,0.146153846,0,0.146153846,0,0.2
427.5,5.69233995,-1.02,1.02,0,1.02,0,0,0,0,0.2
428,5.18233995,-1.026,1.026,0,1.026,0,0,0,0,0.2
428.5,4.66933995,-1.024,1.024,0,1.024,0,0,0,0,0.2
429,4.15733995,-0.955846154,1.002,0,1.002,0.0461538462,0,0.0461538462,0,0.2
429.5,3.67941687,-1.05,1.05,0,1.05,0,0,0,0,0.2
430,3.15441687,-1.052,1.052,0,1.052,0,0,0,0,0.2
430.5,2.62841687,-0.938,0.938,0,0.938,0,0,0,0,0.2
431,2.15941687,-0.554,0.554,0,0.554,0,0,0,0,0.2
431.5,1.88241687,-0.476,0.476,0,0.476,0,0,0,0,0.2
432,1.64441687,2.544,0.456,0,0.456,0,0,0,3,0.1
432.5,2.91641687,0.951955335,0.502,0,0.502,0,0,0,1.45395533,0.1
433,3.39239454,-0.416258065,0.5,0,0.5,0,0,0,0.0837419355,0.1
433.5,3.18426551,-0.419612903,0.552,0,0.552,0,0,0,0.132387097,0.1
434,2.97445906,-0.0921935484,0.422,0,0.422,0,0,0,0.329806452,0.1
434.5,2.92836228,0.0218808933,0.494,0,0.494,0,0,0,0.515880893,0.1
435,2.93930273,-0.0156873449,0.38,0,0.38,0,0,0,0.364312655,0.1
435.5,2.93145906,0.00652109181,0.36,0,0.36,0,0,0,0.366521092,0.1
436,2.9347196,0.0306401985,0.332,0,0.332,0,0,0,0.362640199,0.1
436.5,2.9500397,-0.0743225806,0.412,0,0.412,0,0,0,0.337677419,0.1
437,2.91287841,0.0316228288,0.38,0,0.38,0,0,0,0.411622829,0.1
437.5,2.92868983,-0.0956228288,0.44,0,0.44,0,0,0,0.344377171,0.1
438,2.88087841,-0.337846154,0.384,0,0.384,0.0461538462,0,0.0461538462,0,0.2
438.5,2.71195533,-0.141692308,0.334,0,0.334,0.192307692,0,0.192307692,0,0.2
439,2.64110918,0.0286153846,0.356,0,0.356,0.384615385,0,0.384615385,0,0.2
439.5,2.65541687,-0.0452307692,0.576,0,0.576,0.530769231,0,0.530769231,0,0.2
440,2.63280149,0.329384615,0.486,0,0.486,0.815384615,0,0.815384615,0,0.2
440.5,2.7974938,0.762307692,0.63,0,0.63,1.39230769,0,1.39230769,0,0.2
441,3.17864764,1.11230769,0.38,0,0.38,1.49230769,0,1.49230769,0,0.2
441.5,3.73480149,0.239076923,0.484,0,0.484,0.723076923,0,0.723076923,0,0.2
442,3.85433995,0.380923077,0.296,0,0.296,0.676923077,0,0.676923077,0,0.2
442.5,4.04480149,0.0269230769,0.55,0,0.55,0.576923077,0,0.576923077,0,0.2
443,4.05826303,0.538,0.662,0,0.662,1.2,0,1.2,0,0.2
443.5,4.32726303,1.10353846,1.058,0,1.058,2.16153846,0,2.16153846,0,0.2
444,4.87903226,1.748,0.852,0,0.852,2.6,0,2.6,0,0.2
444.5,5.75303226,1.12969231,1.278,0,1.278,2.40769231,0,2.40769231,0,0.2
445,6.31787841,1.18153846,0.98,0,0.98,2.16153846,0,2.16153846,0,0.2
445.5,6.90864764,2.18270471,0.796,0,0.796,3.31538462,0.336679901,2.97870471,0,0.2
446,8,0,0.92,0,0.92,3.17692308,2.25692308,0.92,0,0.2
446.5,8,0,0.88,0,0.88,3.12307692,2.24307692,0.88,0,0.2
447,8,0,0.966,0,0.966,2.73846154,1.77246154,0.966,0,0.2
447.5,8,0,0.822,0,0.822,2.83846154,2.01646154,0.822,0,0.2
448,8,0,0.956,0,0.956,2.54615385,1.59015385,0.956,0,0.2
448.5,8,0,1.586,0,1.586,2.26153846,0.675538462,1.586,0,0.2
449,8,0,1.002,0,1.002,1.92307692,0.921076923,1.002,0,0.2
449.5,8,0,0.948,0,0.948,1.63846154,0.690461538,0.948,0,0.2
450,8,0,0.842,0,0.842,1.10769231,0.265692308,0.842,0,0.2
450.5,8,-0.159076923,0.836,0,0.836,0.676923077,0,0.676923077,0,0.2
451,7.92046154,-0.605538462,0.844,0,0.844,0.238461538,0,0.238461538,0,0.2
451.5,7.61769231,-0.937846154,0.984,0,0.984,0.0461538462,0,0.0461538462,0,0.2
452,7.14876923,-1.128,1.128,0,1.128,0,0,0,0,0.2
452.5,6.58476923,-1.038,1.038,0,1.038,0,0,0,0,0.2
453,6.06576923,-0.884,0.884,0,0.884,0,0,0,0,0.2
453.5,5.62376923,-0.844,0.844,0,0.844,0,0,0,0,0.2
454,5.20176923,-0.59,0.59,0,0.59,0,0,0,0,0.2
454.5,4.90676923,-0.382,0.382,0,0.382,0,0,0,0,0.2
455,4.71576923,-0.424,0.424,0,0.424,0,0,0,0,0.2
455.5,4.50376923,-0.44,0.44,0,0.44,0,0,0,0,0.2
456,4.28376923,-0.51,0.51,0,0.51,0,0,0,0,0.1
456.5,4.02876923,-0.538,0.538,0,0.538,0,0,0,0,0.1
457,3.75976923,-0.448,0.448,0,0.448,0,0,0,0,0.1
457.5,3.53576923,-0.404,0.404,0,0.404,0,0,0,0,0.1
458,3.33376923,-0.454,0.454,0,0.454,0,0,0,0,0.1
458.5,3.10676923,-0.334933002,0.41,0,0.41,0,0,0,0.0750669975,0.1
459,2.93930273,-0.0156873449,0.352,0,0.352,0,0,0,0.336312655,0.1
459.5,2.93145906,0.00652109181,0.4,0,0.4,0,0,0,0.406521092,0.1
460,2.9347196,0.0306401985,0.406,0,0.406,0.0461538462,0,0.0461538462,0.390486352,0.1
460.5,2.9500397,-0.0743225806,0.326,0,0.326,0,0,0,0.251677419,0.1
461,2.91287841,0.0316228288,0.332,0,0.332,0,0,0,0.363622829,0.1
461.5,2.92868983,-0.0956228288,0.38,0,0.38,0,0,0,0.284377171,0.1
462,2.88087841,-0.354,0.354,0,0.354,0,0,0,0,0.2
462.5,2.70387841,-0.477692308,0.67,0,0.67,0.192307692,0,0.192307692,0,0.2
463,2.46503226,-0.637692308,0.93,0,0.93,0.292307692,0,0.292307692,0,0.2
463.5,2.1461861,-0.235384615,0.72,0,0.72,0.484615385,0,0.484615385,0,0.2
464,2.0284938,0.0629230769,0.614,0,0.614,0.676923077,0,0.676923077,0,0.2
464.5,2.05995533,0.00307692308,0.72,0,0.72,0.723076923,0,0.723076923,0,0.2
465,2.0614938,-0.286923077,0.91,0,0.91,0.623076923,0,0.623076923,0,0.2
465.5,1.91803226,0.257692308,0.75,0,0.75,1.00769231,0,1.00769231,0,0.2
466,2.04687841,0.512,0.788,0,0.788,1.3,0,1.3,0,0.2
466.5,2.30287841,0.378,0.922,0,0.922,1.3,0,1.3,0,0.2
467,2.49187841,1.13938462,0.976,0,0.976,2.11538462,0,2.11538462,0,0.2
467.5,3.06157072,1.79569231,0.612,0,0.612,2.40769231,0,2.40769231,0,0.2
468,3.95941687,1.52984615,0.924,0,0.924,2.45384615,0,2.45384615,0,0.2
468.5,4.72433995,1.75984615,0.694,0,0.694,2.45384615,0,2.45384615,0,0.2
469,5.60426303,1.91430769,0.778,0,0.778,2.69230769,0,2.69230769,0,0.2
469.5,6.56141687,1.09784615,1.256,0,1.256,2.35384615,0,2.35384615,0,0.2
470,7.11033995,0.388307692,1.004,0,1.004,1.39230769,0,1.39230769,0,0.2
470.5,7.3044938,0.419076923,1.504,0,1.504,1.92307692,0,1.92307692,0,0.2
471,7.51403226,0.971935484,1.184,0,1.184,2.30769231,0.151756824,2.15593548,0,0.2
471.5,8,0,0.982,0,0.982,1.44615385,0.464153846,0.982,0,0.2
472,8,0,1.152,0,1.152,1.39230769,0.240307692,1.152,0,0.2
472.5,8,-0.0403076923,1.048,0,1.048,1.00769231,0,1.00769231,0,0.2
473,7.97984615,-0.170769231,1.04,0,1.04,0.869230769,0,0.869230769,0,0.2
473.5,7.89446154,-0.563230769,1.094,0,1.094,0.530769231,0,0.530769231,0,0.2
474,7.61284615,-0.539384615,1.024,0,1.024,0.484615385,0,0.484615385,0,0.2
474.5,7.34315385,-0.743538462,1.082,0,1.082,0.338461538,0,0.338461538,0,0.2
475,6.97138462,-0.849846154,0.996,0,0.996,0.146153846,0,0.146153846,0,0.2
475.5,6.54646154,-1.128,1.128,0,1.128,0,0,0,0,0.2
476,5.98246154,-1.06784615,1.114,0,1.114,0.0461538462,0,0.0461538462,0,0.2
476.5,5.44853846,-1.41,1.41,0,1.41,0,0,0,0,0.2
477,4.74353846,-1.256,1.256,0,1.256,0,0,0,0,0.2
477.5,4.11553846,-1.188,1.188,0,1.188,0,0,0,0,0.2
478,3.52153846,-0.554,0.554,0,0.554,0,0,0,0,0.2
478.5,3.24453846,-0.55,0.55,0,0.55,0,0,0,0,0.2
479,2.96953846,-0.412,0.412,0,0.412,0,0,0,0,0.2
479.5,2.76353846,-0.426,0.426,0,0.426,0,0,0,0,0.2
480,2.55053846,2.13274442,0.466,0,0.466,0,0,0,2.59874442,0.1
480.5,3.61691067,-0.449032258,0.49,0,0.49,0,0,0,0.0409677419,0.1
481,3.39239454,-0.416258065,0.42,0,0.42,0,0,0,0.00374193548,0.1
481.5,3.18426551,-0.419612903,0.514,0,0.514,0,0,0,0.0943870968,0.1
482,2.97445906,-0.0921935484,0.468,0,0.468,0,0,0,0.375806452,0.1
482.5,2.92836228,0.0218808933,0.568,0,0.568,0,0,0,0.589880893,0.1
483,2.93930273,-0.0156873449,0.426,0,0.426,0,0,0,0.410312655,0.1
483.5,2.93145906,0.00652109181,0.352,0,0.352,0,0,0,0.358521092,0.1
484,2.9347196,0.0306401985,0.366,0,0.366,0,0,0,0.396640199,0.1
484.5,2.9500397,-0.0743225806,0.374,0,0.374,0,0,0,0.299677419,0.1
485,2.91287841,0.0316228288,0.346,0,0.346,0,0,0,0.377622829,0.1
485.5,2.92868983,-0.0956228288,0.384,0,0.384,0,0,0,0.288377171,0.1
486,2.88087841,-0.658,0.658,0,0.658,0,0,0,0,0.2
486.5,2.55187841,-0.732,0.732,0,0.732,0,0,0,0,0.2
487,2.18587841,-0.325692308,0.518,0,0.518,0.192307692,0,0.192307692,0,0.2
487.5,2.02303226,-0.374,0.474,0,0.474,0.1,0,0.1,0,0.2
488,1.83603226,-0.671846154,0.818,0,0.818,0.146153846,0,0.146153846,0,0.2
488.5,1.50010918,-0.469538462,0.708,0,0.708,0.238461538,0,0.238461538,0,0.2
489,1.26533995,-0.385692308,0.678,0,0.678,0.292307692,0,0.292307692,0,0.2
489.5,1.0724938,0.764307692,0.728,0,0.728,1.49230769,0,1.49230769,0,0.2
490,1.45464764,0.405692308,0.602,0,0.602,1.00769231,0,1.00769231,0,0.2
490.5,1.6574938,-0.209384615,0.594,0,0.594,0.384615385,0,0.384615385,0,0.2
491,1.55280149,-0.349692308,0.642,0,0.642,0.292307692,0,0.292307692,0,0.2
491.5,1.37795533,0.0102233251,1.306,0,1.306,0.338461538,0,0.338461538,0.977761787,0.2
492,1.383067,1.0468933,1.622,0,1.622,0.915384615,0,0.915384615,1.75350868,0.2
492.5,1.90651365,1.08000993,0.948,0,0.948,0.576923077,0,0.576923077,1.45108685,0.2
493,2.44651861,1.01828288,0.9,0,0.9,1.34615385,0,1.34615385,0.572129032,0.2
493.5,2.95566005,1.13355335,1.064,0,1.064,1.44615385,0,1.44615385,0.751399504,0.2
