,E_sto,P_sto,P_load_sp,P_shed,P_load,P_sun,P_curt,P_pv,P_grid,c_grid
225,1.0072679900744532,0.30258560794044653,0.376,0,0.376,0.4846153846153846,0,0.4846153846153846,0.19397022332506192,0.2
225.5,1.1585607940446765,0.4991910669975188,0.382,0,0.382,0.6230769230769231,0,0.6230769230769231,0.25811414392059573,0.2
226,1.408156327543436,0.7265607940446652,0.414,0,0.414,1.0615384615384615,0,1.0615384615384615,0.07902233250620361,0.2
226.5,1.7714367245657685,0.8095384615384611,0.382,0,0.382,1.346153846153846,0.15461538461538493,1.1915384615384612,0,0.2
227,2.176205955334999,0.8325062034739457,0.354,0,0.354,1.346153846153846,0.1596476426799004,1.1865062034739458,0,0.2
227.5,2.592459057071972,0.9378312655086845,0.588,0,0.588,0.5769230769230769,0,0.5769230769230769,0.9489081885856075,0.2
228,3.061374689826314,1.0468933002481382,0.402,0,0.402,0.8153846153846154,0,0.8153846153846154,0.6335086848635229,0.2
228.5,3.584821339950383,1.080009925558313,0.79,0,0.79,1.2999999999999998,0,1.2999999999999998,0.5700099255583133,0.2
229,4.12482630272954,1.0182828784119113,0.684,0,0.684,1.3923076923076925,0,1.3923076923076925,0.3099751861042189,0.2
229.5,4.633967741935495,1.13355334987593,0.7,0,0.7,1.1076923076923078,0,1.1076923076923078,0.7258610421836222,0.2
230,5.2007444168734605,1.0433449131513655,0.73,0,0.73,0.8153846153846154,0,0.8153846153846154,0.9579602977667501,0.2
230.5,5.722416873449143,0.9480248138957812,0.8540000000000001,0,0.8540000000000001,1.1076923076923078,0,1.1076923076923078,0.6943325062034735,0.2
231,6.196429280397034,0.8912258064516116,0.6779999999999999,0,0.6779999999999999,0.9153846153846155,0,0.9153846153846155,0.6538411910669961,0.2
231.5,6.64204218362284,0.5241439205955327,0.418,0,0.418,0.7692307692307693,0,0.7692307692307693,0.17291315136476343,0.2
232,6.904114143920606,0.21640694789081927,0.516,0,0.516,0.6230769230769231,0,0.6230769230769231,0.1093300248138962,0.2
232.5,7.012317617866016,-0.000526054590570979,0.6779999999999999,0,0.6779999999999999,0.4846153846153846,0,0.4846153846153846,0.19285856079404434,0.2
233,7.01205459057073,-0.17064019851116718,0.87,0,0.87,0.29230769230769227,0,0.29230769230769227,0.40705210918114054,0.2
233.5,6.9267344913151465,-0.34906203473945396,0.95,0,0.95,0.3384615384615385,0,0.3384615384615385,0.2624764267990075,0.2
234,6.7522034739454195,-0.5707245657568247,1.1179999999999999,0,1.1179999999999999,0.29230769230769227,0,0.29230769230769227,0.2549677419354829,0.2
234.5,6.466841191067007,-0.8390322580645169,0.94,0,0.94,0.14615384615384613,0.045186104218363,0.10096774193548314,0,0.2
235,6.047325062034749,-0.9914243176178665,1.024,0,1.024,0,0,0,0.032575682382133486,0.2
235.5,5.5516129032258155,-1.011736972704714,1.0959999999999999,0,1.0959999999999999,0,0,0,0.08426302729528579,0.2
236,5.045744416873458,-1.0447047146401989,0.972,0,0.972,0,0.0727047146401989,-0.0727047146401989,0,0.2
236.5,4.523392059553359,-0.9806451612903225,1.016,0,1.016,0,0,0,0.03535483870967748,0.2
237,4.033069478908198,-0.9573498759305208,0.9520000000000001,0,0.9520000000000001,0.046153846153846156,0.05150372208436682,-0.0053498759305206645,0,0.2
237.5,3.5543945409429374,-0.9527047146401983,1.088,0,1.088,0,0,0,0.13529528535980173,0.2
238,3.078042183622838,-0.8467692307692305,0.71,0,0.71,0,0.13676923076923053,-0.13676923076923053,0,0.2
238.5,2.654657568238223,-0.7330967741935485,0.6459999999999999,0,0.6459999999999999,0,0.08709677419354855,-0.08709677419354855,0,0.2
239,2.288109181141449,-0.6491563275434249,0.488,0,0.488,0,0.1611563275434249,-0.1611563275434249,0,0.2
239.5,1.9635310173697365,-0.5704466501240693,0.41,0,0.41,0,0.16044665012406928,-0.16044665012406928,0,0.2
240,1.6783076923077018,2.5108436724565757,0.358,0,0.358,0,0,0,2.868843672456576,0.1
240.5,2.9337295285359897,2.5509677419354837,0.35200000000000004,0,0.35200000000000004,0,0,0,2.9029677419354836,0.1
241,4.2092133995037315,-0.41625806451612896,0.268,0,0.268,0,0.14825806451612894,-0.14825806451612894,0,0.1
241.5,4.001084367245667,-0.41961290322580647,0.324,0,0.324,0,0.09561290322580646,-0.09561290322580646,0,0.1
242,3.7912779156327643,-0.41554838709677416,0.302,0,0.302,0,0.11354838709677417,-0.11354838709677417,0,0.1
242.5,3.583503722084377,-0.3936674937965261,0.318,0,0.318,0,0.0756674937965261,-0.0756674937965261,0,0.1
243,3.386669975186114,-0.4093548387096775,0.48200000000000004,0,0.48200000000000004,0,0,0,0.07264516129032256,0.1
243.5,3.1819925558312754,-0.40283374689826346,0.4,0,0.4,0,0.002833746898263434,-0.002833746898263434,0,0.1
244,2.9805756823821437,-0.3721935483870967,0.442,0,0.442,0,0,0,0.06980645161290333,0.1
244.5,2.7944789081885952,-0.4465161290322581,0.376,0,0.376,0,0.07051612903225812,-0.07051612903225812,0,0.1
245,2.5712208436724664,-0.4148933002481394,0.278,0,0.278,0,0.1368933002481394,-0.1368933002481394,0,0.1
245.5,2.3637741935483967,-0.5105161290322581,0.456,0,0.456,0,0.054516129032258054,-0.054516129032258054,0,0.1
246,2.108516129032268,-0.750129032258064,0.934,0,0.934,0.046153846153846156,0,0.046153846153846156,0.1377171215880899,0.2
246.5,1.7334516129032358,-0.6028188585607941,0.7,0,0.7,0.046153846153846156,0,0.046153846153846156,0.05102729528535965,0.2
247,1.4320421836228387,-0.4997667493796527,0.44799999999999995,0,0.44799999999999995,0.14615384615384613,0.1979205955334989,-0.051766749379652754,0,0.2
247.5,1.1821588089330124,-0.5050421836228289,0.46799999999999997,0,0.46799999999999997,0.23846153846153845,0.2755037220843674,-0.03704218362282896,0,0.2
248,0.9296377171215979,-0.2256377171215882,0.36,0,0.36,0.5307692307692308,0.396406947890819,0.1343622828784118,0,0.2
248.5,0.8168188585608038,0.10862531017369736,0.244,0,0.244,0.8153846153846154,0.462759305210918,0.35262531017369736,0,0.2
249,0.8711315136476525,0.30258560794044653,0.322,0,0.322,1.830769230769231,1.2061836228287843,0.6245856079404466,0,0.2
249.5,1.0224243176178758,0.4991910669975188,0.376,0,0.376,1.923076923076923,1.0478858560794042,0.8751910669975187,0,0.2
250,1.2720198511166352,0.7265607940446652,0.35200000000000004,0,0.35200000000000004,1.3923076923076925,0.31374689826302715,1.0785607940446653,0,0.2
250.5,1.6353002481389678,0.8095384615384611,0.43,0,0.43,2.2153846153846155,0.9758461538461545,1.239538461538461,0,0.2
251,2.0400694789081983,0.8325062034739457,0.486,0,0.486,2.161538461538462,0.8430322580645162,1.3185062034739456,0,0.2
251.5,2.456322580645171,0.9378312655086845,0.486,0,0.486,2.5999999999999996,1.1761687344913154,1.4238312655086842,0,0.2
252,2.9252382133995134,1.046893300248139,0.618,0,0.618,2.9307692307692306,1.2658759305210916,1.664893300248139,0,0.2
252.5,3.448684863523583,1.080009925558313,0.946,0,0.946,3.076923076923077,1.0509131513647638,2.0260099255583133,0,0.2
253,3.9886898263027395,1.0182828784119105,0.82,0,0.82,2.838461538461538,1.0001786600496279,1.8382828784119103,0,0.2
253.5,4.497831265508695,1.13355334987593,0.7879999999999999,0,0.7879999999999999,2.9846153846153842,1.0630620347394544,1.9215533498759299,0,0.2
254,5.06460794044666,1.0433449131513655,0.784,0,0.784,2.9307692307692306,1.1034243176178649,1.8273449131513657,0,0.2
254.5,5.5862803970223425,0.9480248138957812,0.866,0,0.866,2.792307692307692,0.9782828784119109,1.8140248138957813,0,0.2
255,6.060292803970233,0.8912258064516116,0.758,0,0.758,2.3076923076923075,0.6584665012406958,1.6492258064516117,0,0.2
255.5,6.505905707196039,0.5241439205955327,0.414,0,0.414,2.069230769230769,1.1310868486352363,0.9381439205955326,0,0.2
256,6.767977667493805,0.21640694789081927,0.474,0,0.474,1.5384615384615385,0.8480545905707193,0.6904069478908192,0,0.2
256.5,6.876181141439215,-0.000526054590570979,0.8540000000000001,0,0.8540000000000001,1.6384615384615384,0.7849875930521093,0.8534739454094291,0,0.2
257,6.875918114143929,-0.17064019851116718,0.922,0,0.922,0.9153846153846155,0.1640248138957826,0.7513598014888329,0,0.2
257.5,6.790598014888346,-0.34906203473945396,0.9520000000000001,0,0.9520000000000001,0.43076923076923074,0,0.43076923076923074,0.17216873449131542,0.2
258,6.616066997518619,-0.5707245657568247,1.02,0,1.02,0.3384615384615385,0,0.3384615384615385,0.1108138957816368,0.2
258.5,6.3307047146402065,-0.8390322580645169,0.8740000000000001,0,0.8740000000000001,0.23846153846153845,0.20349379652605526,0.03496774193548319,0,0.2
259,5.911188585607948,-0.9914243176178665,0.84,0,0.84,0.1,0.25142431761786654,-0.15142431761786654,0,0.2
259.5,5.415476426799015,-1.011736972704714,0.8059999999999999,0,0.8059999999999999,0,0.20573697270471414,-0.20573697270471414,0,0.2
260,4.909607940446658,-1.0447047146401989,0.8340000000000001,0,0.8340000000000001,0,0.2107047146401988,-0.2107047146401988,0,0.2
260.5,4.387255583126558,-0.9806451612903225,0.892,0,0.892,0,0.08864516129032252,-0.08864516129032252,0,0.2
261,3.896933002481397,-0.9573498759305208,0.852,0,0.852,0,0.10534987593052081,-0.10534987593052081,0,0.2
261.5,3.4182580645161367,-0.9527047146401983,1.34,0,1.34,0,0,0,0.38729528535980173,0.2
262,2.9419057071960375,-0.8467692307692305,1.054,0,1.054,0,0,0,0.20723076923076955,0.2
262.5,2.5185210918114223,-0.7330967741935485,0.9540000000000001,0,0.9540000000000001,0,0,0,0.2209032258064516,0.2
263,2.151972704714648,-0.6491563275434249,0.732,0,0.732,0,0,0,0.08284367245657509,0.2
263.5,1.8273945409429357,-0.5704466501240693,0.622,0,0.622,0,0,0,0.05155334987593074,0.2
264,1.5421712158809011,2.5108436724565757,0.58,0,0.58,0,0,0,3.0908436724565758,0.1
264.5,2.797593052109189,2.5509677419354837,0.446,0,0.446,0,0,0,2.996967741935484,0.1
265,4.073076923076931,-0.41625806451612896,0.428,0,0.428,0,0,0,0.011741935483871035,0.1
265.5,3.8649478908188666,-0.41961290322580647,0.452,0,0.452,0,0,0,0.03238709677419355,0.1
266,3.6551414392059636,-0.41554838709677416,0.35600000000000004,0,0.35600000000000004,0,0.059548387096774125,-0.059548387096774125,0,0.1
266.5,3.4473672456575764,-0.3936674937965261,0.36,0,0.36,0,0.033667493796526116,-0.033667493796526116,0,0.1
267,3.2505334987593133,-0.4093548387096775,0.434,0,0.434,0,0,0,0.024645161290322515,0.1
267.5,3.0458560794044747,-0.40283374689826346,0.574,0,0.574,0,0,0,0.1711662531017365,0.1
268,2.844439205955343,-0.3721935483870967,0.536,0,0.536,0,0,0,0.16380645161290336,0.1
268.5,2.6583424317617945,-0.4465161290322581,0.33,0,0.33,0,0.11651612903225811,-0.11651612903225811,0,0.1
269,2.4350843672456657,-0.4148933002481394,0.696,0,0.696,0,0,0,0.28110669975186053,0.1
269.5,2.227637717121596,-0.5105161290322581,0.608,0,0.608,0.046153846153846156,0,0.046153846153846156,0.051330024813895814,0.1
270,1.972379652605467,-0.750129032258064,0.53,0,0.53,0,0.22012903225806402,-0.22012903225806402,0,0.2
270.5,1.597315136476435,-0.6028188585607941,0.43200000000000005,0,0.43200000000000005,0.19230769230769232,0.36312655086848633,-0.170818858560794,0,0.2
271,1.295905707196038,-0.4997667493796527,0.41200000000000003,0,0.41200000000000003,0.29230769230769227,0.38007444168734494,-0.08776674937965268,0,0.2
271.5,1.0460223325062117,-0.5050421836228285,0.486,0,0.486,0.43076923076923074,0.44981141439205924,-0.0190421836228285,0,0.2
272,0.7935012406947974,-0.2256377171215882,0.7020000000000001,0,0.7020000000000001,0.7692307692307693,0.2928684863523574,0.47636228287841187,0,0.2
272.5,0.6806823821340033,0.10862531017369736,0.552,0,0.552,0.7230769230769231,0.06245161290322565,0.6606253101736974,0,0.2
273,0.734995037220852,0.30258560794044653,0.37200000000000005,0,0.37200000000000005,0.8153846153846154,0.1407990074441688,0.6745856079404466,0,0.2
273.5,0.8862878411910753,0.4991910669975188,0.424,0,0.424,1.0615384615384615,0.1383473945409428,0.9231910669975187,0,0.2
274,1.1358833746898347,0.7265607940446652,0.48,0,0.48,0.8153846153846154,0,0.8153846153846154,0.39117617866004983,0.2
274.5,1.4991637717121673,0.8095384615384611,1.278,0,1.278,0.9615384615384615,0,0.9615384615384615,1.1259999999999997,0.2
275,1.9039330024813979,0.8325062034739452,0.384,0,0.384,1.2538461538461538,0.03733995037220861,1.2165062034739451,0,0.2
275.5,2.3201861042183705,0.9378312655086845,0.324,0,0.324,1.1076923076923078,0,1.1076923076923078,0.15413895781637676,0.2
276,2.7891017369727127,1.046893300248139,0.452,0,0.452,1.923076923076923,0.42418362282878386,1.498893300248139,0,0.2
276.5,3.3125483870967822,1.080009925558313,0.48200000000000004,0,0.48200000000000004,0.3384615384615385,0,0.3384615384615385,1.2235483870967747,0.2
277,3.852553349875939,1.0182828784119105,0.48200000000000004,0,0.48200000000000004,0.29230769230769227,0,0.29230769230769227,1.2079751861042183,0.2
277.5,4.361694789081894,1.13355334987593,0.9440000000000001,0,0.9440000000000001,0.7692307692307693,0,0.7692307692307693,1.3083225806451608,0.2
278,4.928471464019859,1.0433449131513655,0.986,0,0.986,0.9153846153846155,0,0.9153846153846155,1.11396029776675,0.2
278.5,5.450143920595542,0.9480248138957812,0.972,0,0.972,1.923076923076923,0.003052109181141738,1.9200248138957812,0,0.2
279,5.924156327543432,0.8912258064516116,0.9620000000000001,0,0.9620000000000001,2.069230769230769,0.21600496277915715,1.8532258064516118,0,0.2
279.5,6.369769230769238,0.5241439205955327,0.976,0,0.976,1.5846153846153848,0.08447146401985206,1.5001439205955327,0,0.2
280,6.6318411910670045,0.21640694789081927,1.23,0,1.23,1.2,0,1.2,0.2464069478908193,0.2
280.5,6.740044665012414,-0.000526054590570979,0.9640000000000001,0,0.9640000000000001,1.0615384615384615,0.09806451612903244,0.9634739454094291,0,0.2
281,6.739781637717129,-0.17064019851116718,1.178,0,1.178,0.9615384615384615,0,0.9615384615384615,0.0458213399503713,0.2
281.5,6.654461538461545,-0.34906203473945396,1.228,0,1.228,0.676923076923077,0,0.676923076923077,0.20201488833746906,0.2
282,6.479930521091818,-0.5707245657568247,1.14,0,1.14,0.43076923076923074,0,0.43076923076923074,0.13850620347394438,0.2
282.5,6.194568238213406,-0.8390322580645169,0.904,0,0.904,0.676923076923077,0.6119553349875938,0.06496774193548316,0,0.2
283,5.775052109181147,-0.9914243176178665,0.972,0,0.972,0.14615384615384613,0.16557816377171264,-0.019424317617866504,0,0.2
283.5,5.279339950372214,-1.011736972704714,0.924,0,0.924,0.046153846153846156,0.13389081885856013,-0.08773697270471398,0,0.2
284,4.773471464019857,-1.0447047146401989,0.95,0,0.95,0,0.09470471464019892,-0.09470471464019892,0,0.2
284.5,4.251119106699758,-0.9806451612903225,0.976,0,0.976,0,0.0046451612903225525,-0.0046451612903225525,0,0.2
285,3.7607965260545964,-0.9573498759305208,1.01,0,1.01,0,0,0,0.05265012406947922,0.2
285.5,3.282121588089336,-0.9527047146401983,0.858,0,0.858,0,0.09470471464019836,-0.09470471464019836,0,0.2
286,2.805769230769237,-0.8467692307692305,1.024,0,1.024,0,0,0,0.17723076923076952,0.2
286.5,2.3823846153846215,-0.7330967741935485,0.9520000000000001,0,0.9520000000000001,0,0,0,0.2189032258064516,0.2
287,2.0158362282878475,-0.649156327543424,0.626,0,0.626,0,0.023156327543424005,-0.023156327543424005,0,0.2
287.5,1.6912580645161355,-0.5704466501240693,0.5920000000000001,0,0.5920000000000001,0,0,0,0.021553349875930827,0.2
288,1.4060347394541008,2.5108436724565757,0.46799999999999997,0,0.46799999999999997,0,0,0,2.9788436724565757,0.1
288.5,2.6614565756823887,2.5509677419354837,0.504,0,0.504,0,0,0,3.0549677419354837,0.1
289,3.9369404466501305,-0.41625806451612896,0.39399999999999996,0,0.39399999999999996,0,0.022258064516128995,-0.022258064516128995,0,0.1
289.5,3.728811414392066,-0.41961290322580647,0.314,0,0.314,0,0.10561290322580646,-0.10561290322580646,0,0.1
290,3.519004962779163,-0.41554838709677416,0.35200000000000004,0,0.35200000000000004,0,0.06354838709677413,-0.06354838709677413,0,0.1
290.5,3.3112307692307756,-0.3936674937965261,0.35,0,0.35,0,0.043667493796526125,-0.043667493796526125,0,0.1
291,3.1143970223325126,-0.4093548387096775,0.47200000000000003,0,0.47200000000000003,0,0,0,0.06264516129032255,0.1
291.5,2.909719602977674,-0.40283374689826346,0.43799999999999994,0,0.43799999999999994,0,0,0,0.03516625310173649,0.1
292,2.7083027295285422,-0.3721935483870967,0.41600000000000004,0,0.41600000000000004,0,0,0,0.04380645161290336,0.1
292.5,2.522205955334994,-0.4465161290322581,0.40399999999999997,0,0.40399999999999997,0,0.042516129032258154,-0.042516129032258154,0,0.1
293,2.298947890818865,-0.4148933002481394,0.332,0,0.332,0,0.0828933002481394,-0.0828933002481394,0,0.1
293.5,2.0915012406947953,-0.5105161290322581,0.336,0,0.336,0,0.17451612903225805,-0.17451612903225805,0,0.1
294,1.8362431761786664,-0.750129032258064,0.37200000000000005,0,0.37200000000000005,0.046153846153846156,0.42428287841191015,-0.378129032258064,0,0.2
294.5,1.4611786600496344,-0.6028188585607941,0.62,0,0.62,0.046153846153846156,0.028972704714640196,0.01718114143920596,0,0.2
295,1.1597692307692373,-0.4997667493796525,0.494,0,0.494,0.14615384615384613,0.15192059553349863,-0.005766749379652492,0,0.2
295.5,0.9098858560794111,-0.5050421836228287,0.504,0,0.504,0.29230769230769227,0.293349875930521,-0.0010421836228287074,0,0.2
296,0.6573647642679967,-0.2256377171215882,0.536,0,0.536,0.6230769230769231,0.31271464019851125,0.31036228287841183,0,0.2
296.5,0.5445459057072026,0.10862531017369736,0.47,0,0.47,0.9153846153846155,0.3367593052109181,0.5786253101736973,0,0.2
297,0.5988585607940513,0.30258560794044653,0.406,0,0.406,1.346153846153846,0.6375682382133995,0.7085856079404466,0,0.2
297.5,0.7501513647642746,0.4991910669975188,0.414,0,0.414,1.7307692307692308,0.8175781637717121,0.9131910669975187,0,0.2
298,0.999746898263034,0.7265607940446652,0.506,0,0.506,2.023076923076923,0.7905161290322578,1.2325607940446652,0,0.2
298.5,1.3630272952853666,0.8095384615384611,0.428,0,0.428,2.353846153846154,1.116307692307693,1.237538461538461,0,0.2
299,1.7677965260545971,0.8325062034739452,0.7440000000000001,0,0.7440000000000001,2.5999999999999996,1.0234937965260542,1.5765062034739454,0,0.2
299.5,2.1840496277915697,0.9378312655086845,0.664,0,0.664,2.5999999999999996,0.998168734491315,1.6018312655086846,0,0.2
300,2.652965260545912,1.046893300248139,0.616,0,0.616,1.4923076923076921,0,1.4923076923076921,0.17058560794044697,0.2
300.5,3.1764119106699815,1.080009925558313,0.542,0,0.542,0.29230769230769227,0,0.29230769230769227,1.3297022332506208,0.2
301,3.716416873449138,1.0182828784119105,0.83,0,0.83,0,0,0,1.8482828784119105,0.2
301.5,4.225558312655093,1.13355334987593,0.9620000000000001,0,0.9620000000000001,0.1,0,0.1,1.9955533498759301,0.2
302,4.792334987593058,1.0433449131513655,0.94,0,0.94,0.29230769230769227,0,0.29230769230769227,1.6910372208436732,0.2
302.5,5.314007444168741,0.9480248138957812,1.024,0,1.024,0.38461538461538464,0,0.38461538461538464,1.5874094292803966,0.2
303,5.788019851116632,0.8912258064516134,0.9520000000000001,0,0.9520000000000001,1.0076923076923077,0,1.0076923076923077,0.8355334987593058,0.2
303.5,6.233632754342438,0.5241439205955327,1.062,0,1.062,0.5307692307692308,0,0.5307692307692308,1.055374689826302,0.2
304,6.495704714640205,0.21640694789081927,0.846,0,0.846,0.38461538461538464,0,0.38461538461538464,0.6777915632754345,0.2
304.5,6.603908188585614,-0.000526054590570979,0.858,0,0.858,0.43076923076923074,0,0.43076923076923074,0.42670471464019827,0.2
305,6.603645161290329,-0.17064019851116718,0.958,0,0.958,0.7692307692307693,0,0.7692307692307693,0.018129032258063504,0.2
305.5,6.518325062034745,-0.34906203473945396,0.958,0,0.958,0.5769230769230769,0,0.5769230769230769,0.03201488833746913,0.2
306,6.343794044665018,-0.5707245657568247,0.996,0,0.996,0.29230769230769227,0,0.29230769230769227,0.132967741935483,0.2
306.5,6.058431761786606,-0.8390322580645169,1.1640000000000001,0,1.1640000000000001,0.14615384615384613,0,0.14615384615384613,0.1788138957816372,0.2
307,5.6389156327543475,-0.9914243176178665,1.186,0,1.186,0.046153846153846156,0,0.046153846153846156,0.1484218362282872,0.2
307.5,5.143203473945414,-1.011736972704714,1.112,0,1.112,0,0,0,0.10026302729528602,0.2
308,4.637334987593057,-1.0447047146401989,1.01,0,1.01,0,0.034704714640198864,-0.034704714640198864,0,0.2
308.5,4.114982630272958,-0.9806451612903225,0.87,0,0.87,0,0.11064516129032254,-0.11064516129032254,0,0.2
309,3.624660049627796,-0.9573498759305208,0.794,0,0.794,0,0.16334987593052075,-0.16334987593052075,0,0.2
309.5,3.1459851116625357,-0.9527047146401983,0.586,0,0.586,0,0.3667047146401984,-0.3667047146401984,0,0.2
310,2.6696327543424365,-0.8467692307692305,0.59,0,0.59,0,0.2567692307692305,-0.2567692307692305,0,0.2
310.5,2.2462481389578213,-0.7330967741935485,0.564,0,0.564,0,0.16909677419354852,-0.16909677419354852,0,0.2
311,1.879699751861047,-0.6491563275434244,0.504,0,0.504,0,0.14515632754342445,-0.14515632754342445,0,0.2
311.5,1.5551215880893348,-0.5704466501240693,0.55,0,0.55,0,0.02044665012406921,-0.02044665012406921,0,0.2
312,1.2698982630273001,2.5108436724565757,0.542,0,0.542,0,0,0,3.052843672456576,0.1
312.5,2.525320099255588,2.5509677419354837,0.414,0,0.414,0,0,0,2.964967741935484,0.1
313,3.80080397022333,-0.41625806451612896,0.44,0,0.44,0,0,0,0.023741935483871046,0.1
313.5,3.592674937965265,-0.41961290322580647,0.524,0,0.524,0,0,0,0.10438709677419356,0.1
314,3.382868486352362,-0.41554838709677416,0.506,0,0.506,0.046153846153846156,0,0.046153846153846156,0.044297766749379686,0.1
314.5,3.175094292803975,-0.3936674937965261,0.544,0,0.544,0,0,0,0.15033250620347394,0.1
315,2.978260545905712,-0.4093548387096775,0.496,0,0.496,0,0,0,0.08664516129032251,0.1
315.5,2.7735831265508732,-0.40283374689826346,0.41200000000000003,0,0.41200000000000003,0,0,0,0.009166253101736577,0.1
316,2.5721662531017415,-0.3721935483870967,0.242,0,0.242,0,0.13019354838709668,-0.13019354838709668,0,0.1
316.5,2.386069478908193,-0.4465161290322581,0.506,0,0.506,0,0,0,0.05948387096774188,0.1
317,2.1628114143920643,-0.414893300248139,0.424,0,0.424,0,0,0,0.009106699751861014,0.1
317.5,1.9553647642679948,-0.5105161290322581,0.71,0,0.71,0,0,0,0.1994838709677419,0.1
318,1.7001066997518657,-0.750129032258064,0.902,0,0.902,0,0,0,0.15187096774193598,0.2
318.5,1.3250421836228337,-0.6028188585607941,0.882,0,0.882,0,0,0,0.2791811414392059,0.2
319,1.0236327543424366,-0.49976674937965226,0.5660000000000001,0,0.5660000000000001,0,0,0,0.0662332506203478,0.2
319.5,0.7737493796526105,-0.5050421836228287,0.56,0,0.56,0.14615384615384613,0.09119602977667479,0.05495781637717134,0,0.2
320,0.5212282878411961,-0.2256377171215883,0.332,0,0.332,0.14615384615384613,0.03979156327543443,0.1063622828784117,0,0.2
320.5,0.40840942928040197,0.10862531017369725,0.782,0,0.782,0.1,0,0.1,0.7906253101736973,0.2
321,0.4627220843672506,0.30258560794044653,0.47600000000000003,0,0.47600000000000003,0.14615384615384613,0,0.14615384615384613,0.6324317617866004,0.2
321.5,0.6140148883374739,0.4991910669975188,0.392,0,0.392,0.19230769230769232,0,0.19230769230769232,0.6988833746898265,0.2
322,0.8636104218362333,0.7265607940446652,0.344,0,0.344,0.19230769230769232,0,0.19230769230769232,0.8782531017369729,0.2
322.5,1.2268908188585659,0.8095384615384611,0.384,0,0.384,0.29230769230769227,0,0.29230769230769227,0.9012307692307688,0.2
323,1.6316600496277964,0.8325062034739452,0.336,0,0.336,0.7230769230769231,0,0.7230769230769231,0.4454292803970222,0.2
323.5,2.047913151364769,0.9378312655086845,0.46399999999999997,0,0.46399999999999997,0.7692307692307693,0,0.7692307692307693,0.6326004962779151,0.2
324,2.5168287841191113,1.046893300248139,0.624,0,0.624,0.8692307692307693,0,0.8692307692307693,0.8016625310173698,0.2
324.5,3.040275434243181,1.080009925558313,0.59,0,0.59,0.9615384615384615,0,0.9615384615384615,0.7084714640198516,0.2
325,3.5802803970223374,1.0182828784119105,0.524,0,0.524,1.1538461538461537,0,1.1538461538461537,0.38843672456575673,0.2
325.5,4.089421836228293,1.13355334987593,0.852,0,0.852,1.0076923076923077,0,1.0076923076923077,0.9778610421836224,0.2
326,4.656198511166258,1.0433449131513655,0.738,0,0.738,0.4846153846153846,0,0.4846153846153846,1.2967295285359808,0.2
326.5,5.17787096774194,0.9480248138957812,0.9259999999999999,0,0.9259999999999999,0.5307692307692308,0,0.5307692307692308,1.3432555831265502,0.2
327,5.651883374689831,0.8912258064516116,0.742,0,0.742,0.4846153846153846,0,0.4846153846153846,1.148610421836227,0.2
327.5,6.097496277915637,0.5241439205955327,0.7859999999999999,0,0.7859999999999999,0.29230769230769227,0,0.29230769230769227,1.0178362282878404,0.2
328,6.359568238213403,0.21640694789081927,0.9940000000000001,0,0.9940000000000001,0.29230769230769227,0,0.29230769230769227,0.9180992555831271,0.2
328.5,6.467771712158813,-0.000526054590570979,1.008,0,1.008,0.29230769230769227,0,0.29230769230769227,0.7151662531017368,0.2
329,6.467508684863527,-0.17064019851116718,1.0659999999999998,0,1.0659999999999998,0.19230769230769232,0,0.19230769230769232,0.7030521091811404,0.2
329.5,6.382188585607944,-0.34906203473945396,1.158,0,1.158,0.23846153846153845,0,0.23846153846153845,0.5704764267990075,0.2
330,6.207657568238217,-0.5707245657568247,1.1340000000000001,0,1.1340000000000001,0.23846153846153845,0,0.23846153846153845,0.3248138957816369,0.2
330.5,5.922295285359804,-0.8390322580645169,1.188,0,1.188,0.14615384615384613,0,0.14615384615384613,0.202813895781637,0.2
331,5.502779156327546,-0.9914243176178665,1.04,0,1.04,0.14615384615384613,0.09757816377171258,0.048575682382133556,0,0.2
331.5,5.007066997518613,-1.011736972704714,1.1159999999999999,0,1.1159999999999999,0,0,0,0.1042630272952858,0.2
332,4.501198511166256,-1.044704714640198,1.006,0,1.006,0,0.03870471464019798,-0.03870471464019798,0,0.2
332.5,3.9788461538461566,-0.9806451612903225,1.1179999999999999,0,1.1179999999999999,0,0,0,0.13735483870967735,0.2
333,3.4885235732009954,-0.9573498759305208,1.032,0,1.032,0.046153846153846156,0,0.046153846153846156,0.028496277915633028,0.2
333.5,3.009848635235735,-0.9527047146401983,1.072,0,1.072,0,0,0,0.11929528535980172,0.2
334,2.533496277915636,-0.8467692307692305,0.8240000000000001,0,0.8240000000000001,0,0.02276923076923043,-0.02276923076923043,0,0.2
334.5,2.1101116625310206,-0.7330967741935485,0.77,0,0.77,0,0,0,0.036903225806451556,0.2
335,1.7435632754342463,-0.6491563275434244,0.746,0,0.746,0,0,0,0.09684367245657555,0.2
335.5,1.418985111662534,-0.5704466501240693,0.48,0,0.48,0,0.09044665012406927,-0.09044665012406927,0,0.2
336,1.1337617866004994,2.5108436724565757,0.428,0,0.428,0,0,0,2.9388436724565756,0.1
336.5,2.3891836228287873,2.5509677419354837,0.71,0,0.71,0,0,0,3.2609677419354837,0.1
337,3.664667493796529,-0.41625806451612896,0.402,0,0.402,0,0.014258064516128932,-0.014258064516128932,0,0.1
337.5,3.4565384615384644,-0.41961290322580647,0.44,0,0.44,0,0,0,0.020387096774193536,0.1
